N T EM1 EM2 EM3 EM4 EM5 EM6 EM7 EM8 EM9 EM10 EM11 EM12 CM1 CM2 CM3 CM4 CM5 CM6 CM7 CM8 CM9 CM10 CM11 CM12 GyX GyY GyZ AcX AcY AcZ Tmp HCSR X Y Z
{4476 179196 90 90 90 89 90 89 90 89 89 89 89 89 90 90 90 89 90 89 90 89 89 89 89 89 1.65 -0.77 -0.47 0.71 0.64 -1.39 29.33 53.81 1.06 -5.33 73.67 }
{4480 179353 90 90 90 89 90 89 90 89 89 89 89 89 90 90 90 89 90 89 90 89 89 89 89 89 1.88 -0.51 -0.56 0.73 0.61 -1.40 29.24 54.18 1.03 -5.32 73.76 }
{4484 179510 90 89 89 90 90 89 90 89 89 89 90 90 90 89 89 90 90 89 90 89 89 89 90 90 2.14 -0.96 -0.87 0.78 0.60 -1.25 29.33 54.52 1.03 -5.31 73.81 }
{4488 179664 90 89 89 90 90 89 90 89 89 89 90 90 90 89 89 90 90 89 90 89 89 89 90 90 2.39 -0.38 -0.18 0.73 0.61 -1.47 29.28 53.85 1.01 -5.33 73.89 }
{4492 179822 90 89 90 90 90 90 90 89 90 89 89 89 90 89 90 90 90 90 90 89 90 89 89 89 1.88 -0.68 -0.63 0.74 0.66 -1.30 29.33 54.36 1.03 -5.31 74.01 }
{4496 179977 90 89 90 90 90 90 90 89 90 89 89 89 90 89 90 90 90 90 90 89 90 89 89 89 1.76 -0.65 -0.49 0.71 0.61 -1.44 29.28 53.83 1.03 -5.30 74.09 }
{4500 180132 90 89 90 90 90 90 90 89 90 89 89 89 90 89 90 90 90 90 90 89 90 89 89 89 1.76 -0.44 -0.73 0.71 0.57 -1.49 29.33 54.65 1.03 -5.31 74.14 }
{4504 180290 90 89 90 89 89 89 90 89 89 89 90 90 90 89 90 89 89 89 90 89 89 89 90 90 1.85 -0.83 -0.17 0.61 0.66 -1.50 29.33 54.54 0.99 -5.33 74.24 }
{4508 180445 90 89 90 89 89 89 90 89 89 89 90 90 90 89 89 90 89 89 89 89 90 90 90 90 1.68 -0.45 0.15 0.84 0.48 -1.30 29.33 54.37 1.02 -5.32 74.38 }
{4512 180599 90 89 89 90 89 89 89 89 90 90 90 90 90 89 89 90 89 89 89 89 90 90 90 90 2.11 -0.51 -0.08 0.77 0.56 -1.36 29.28 53.87 1.03 -5.28 74.46 }
{4516 180756 90 89 89 90 89 89 89 89 90 90 90 90 90 89 89 90 89 89 89 89 90 90 90 90 1.85 -0.54 -0.92 0.71 0.61 -1.38 29.33 54.37 1.01 -5.29 74.51 }
{4520 180914 90 90 90 90 89 90 89 90 90 89 89 89 90 90 90 90 89 90 89 90 90 89 89 89 1.91 -0.59 -0.63 0.75 0.64 -1.31 29.38 55.06 1.00 -5.31 74.62 }
{4524 181069 89 89 89 90 90 90 89 89 90 90 89 90 89 89 89 90 90 90 89 89 90 90 89 90 1.96 -0.56 -0.23 0.67 0.60 -1.30 29.28 54.37 1.01 -5.31 74.73 }
{4528 181225 89 90 90 90 90 89 90 89 89 89 90 89 89 90 90 90 90 89 90 89 89 89 90 89 1.85 -0.76 -0.41 0.75 0.61 -1.33 29.38 53.85 1.00 -5.32 74.77 }
{4532 181380 89 90 90 90 90 89 90 89 89 89 90 89 89 90 90 90 90 89 90 89 89 89 90 89 1.93 -0.57 -0.92 0.71 0.60 -1.43 29.38 54.36 1.01 -5.33 74.83 }
{4536 181537 89 89 89 90 89 90 89 89 89 90 89 90 89 89 89 90 89 90 89 89 89 90 89 90 1.88 -0.70 -0.64 0.75 0.59 -1.34 29.38 53.87 1.01 -5.35 74.96 }
{4540 181692 89 89 89 90 89 90 89 89 89 90 89 90 89 89 89 90 89 90 89 89 89 90 89 90 1.85 -0.70 -0.46 0.67 0.58 -1.36 29.33 54.52 1.01 -5.35 75.06 }
{4544 181850 90 89 89 89 90 89 89 89 90 89 89 90 90 89 89 89 90 89 89 89 90 89 89 90 1.99 -0.51 -0.61 0.71 0.62 -1.35 29.28 54.37 1.01 -5.37 75.10 }
{4548 182003 90 89 89 89 90 89 89 89 90 89 89 90 90 89 89 89 90 89 89 89 90 89 89 90 1.76 -0.41 -0.76 0.77 0.62 -1.35 29.28 54.36 1.02 -5.40 75.20 }
{4552 182160 90 89 89 89 90 89 89 89 90 89 89 90 90 89 89 89 90 89 89 89 90 89 89 90 1.70 -0.99 -0.41 0.75 0.57 -1.52 29.33 54.37 1.03 -5.40 75.31 }
{4556 182317 90 89 90 89 89 89 89 90 89 90 89 89 90 89 90 89 89 89 89 90 89 90 89 89 1.70 -0.50 -0.90 0.62 0.48 -1.25 29.33 53.90 1.01 -5.39 75.38 }
{4560 182471 90 89 90 89 89 89 89 90 89 90 89 89 90 89 90 89 89 89 89 90 89 90 89 89 1.94 -0.67 -1.02 0.74 0.64 -1.33 29.33 54.54 1.02 -5.38 75.44 }
{4564 182629 89 89 89 89 89 89 90 89 90 89 89 89 89 89 89 89 89 89 90 89 90 89 89 89 1.81 -0.80 -0.76 0.70 0.58 -1.34 29.38 53.92 1.03 -5.35 75.53 }
{4568 182784 89 89 89 89 89 89 90 89 90 89 89 89 89 89 89 89 89 89 90 89 90 89 89 89 1.99 -0.70 -0.61 0.74 0.66 -1.33 29.28 53.87 1.03 -5.35 75.67 }
{4572 182941 90 89 89 90 89 90 90 89 90 89 89 89 90 89 89 90 89 90 90 89 90 89 89 89 1.82 -0.94 -0.76 0.78 0.66 -1.30 29.24 54.36 1.04 -5.34 75.75 }
{4576 183096 90 89 89 90 89 90 90 89 90 89 89 89 90 89 89 90 89 90 90 89 90 89 89 89 1.74 -0.48 -0.64 0.73 0.60 -1.46 29.19 54.01 1.02 -5.33 75.82 }
{4580 183251 90 89 89 90 89 90 90 89 90 89 89 89 90 89 89 90 89 90 90 89 90 89 89 89 1.76 -0.68 -0.93 0.69 0.56 -1.33 29.38 54.03 1.04 -5.34 75.95 }
{4584 183409 89 90 89 89 90 89 90 89 89 90 89 89 89 90 89 89 90 89 90 89 89 90 89 89 1.70 -0.68 -0.53 0.75 0.65 -1.53 29.33 53.87 1.02 -5.36 76.10 }
{4588 183564 89 90 89 89 90 89 90 89 89 90 89 89 89 90 89 89 90 89 90 89 89 90 89 89 1.90 -0.77 -0.58 0.81 0.60 -1.37 29.38 53.87 1.03 -5.33 76.17 }
{4592 183719 89 90 89 89 90 89 90 89 89 90 89 89 89 90 89 89 90 89 90 89 89 90 89 89 1.78 -0.61 -0.93 0.78 0.62 -1.38 29.19 54.37 1.02 -5.33 76.23 }
{4596 183877 89 90 89 89 89 89 90 90 90 89 89 89 89 90 89 89 89 89 90 90 90 89 89 89 2.17 -0.57 -0.35 0.65 0.54 -1.33 29.24 54.37 1.05 -5.35 76.35 }
{4600 184032 89 90 89 89 89 89 90 90 90 89 89 89 89 90 89 89 89 89 90 90 90 89 89 89 1.62 -0.50 -0.72 0.75 0.61 -1.33 29.33 54.52 1.07 -5.36 76.48 }
{4604 184189 89 90 90 89 90 90 89 90 90 89 89 89 89 90 90 89 90 90 89 90 90 89 89 89 1.79 -0.61 -0.50 0.79 0.60 -1.34 29.28 54.03 1.07 -5.34 76.53 }
{4608 184344 89 90 90 89 90 90 89 90 90 89 89 89 89 90 90 89 90 90 89 90 90 89 89 89 1.99 -0.80 -0.72 0.74 0.57 -1.40 29.38 53.87 1.08 -5.32 76.60 }
{4612 184500 89 90 90 89 90 90 89 90 90 89 89 89 89 90 90 89 90 90 89 90 90 89 89 89 1.79 -0.83 -0.75 0.71 0.67 -1.45 29.24 53.34 1.07 -5.33 76.73 }
{4616 184657 90 90 89 89 89 90 90 90 89 90 89 89 90 90 89 89 89 90 90 90 89 90 89 89 1.48 -0.47 -0.52 0.71 0.67 -1.39 29.28 54.36 1.07 -5.34 76.83 }
{4620 184813 89 90 89 90 89 90 90 90 90 90 90 89 89 90 89 90 89 90 90 90 90 90 90 89 2.07 -0.76 -0.56 0.71 0.58 -1.34 29.24 54.54 1.07 -5.33 76.88 }
{4624 184968 89 90 89 90 89 90 90 90 90 90 90 89 89 90 89 90 89 90 90 90 90 90 90 89 1.76 -0.94 -0.82 0.76 0.65 -1.45 29.33 54.37 1.08 -5.31 76.97 }
{4628 185123 89 90 89 90 89 90 90 90 90 90 90 89 89 90 89 90 89 90 90 90 90 90 90 89 2.05 -0.67 -0.24 0.80 0.54 -1.37 29.38 54.36 1.06 -5.31 77.05 }
{4632 185281 89 89 90 90 89 89 90 89 89 89 90 90 89 89 90 90 89 89 90 89 89 89 90 90 2.11 -1.08 0.03 0.64 0.55 -1.40 29.38 53.87 1.07 -5.31 77.15 }
{4636 185435 89 89 90 90 89 89 90 89 89 89 90 90 89 89 90 90 89 89 90 89 89 89 90 90 1.64 -0.65 -0.84 0.73 0.62 -1.34 29.33 54.68 1.04 -5.31 77.17 }
{4640 185590 89 89 90 90 89 89 90 89 89 89 90 90 89 89 90 90 89 89 90 89 89 89 90 90 1.90 -0.54 -0.59 0.76 0.59 -1.41 29.28 54.36 1.03 -5.29 77.26 }
{4644 185748 90 89 89 89 89 90 90 90 89 89 89 89 90 89 89 89 89 90 90 90 89 89 89 89 1.76 -0.59 -0.29 0.71 0.60 -1.41 29.28 53.87 1.01 -5.27 77.41 }
{4648 185904 90 90 90 89 89 89 89 89 90 89 89 89 90 90 90 89 89 89 89 89 90 89 89 89 1.87 -0.50 -0.35 0.66 0.59 -1.41 29.28 53.85 0.96 -5.29 77.45 }
{4652 186061 89 90 90 89 90 89 89 90 90 90 90 90 89 90 90 89 90 89 89 90 90 90 90 90 1.81 -0.45 -0.96 0.76 0.62 -1.30 29.28 54.37 0.99 -5.28 77.52 }
{4656 186216 89 90 90 89 90 89 90 90 90 90 89 90 89 90 90 89 90 89 90 90 90 90 89 90 1.94 -0.79 -0.52 0.74 0.62 -1.50 29.28 54.01 0.99 -5.31 77.62 }
{4660 186371 89 90 90 89 90 89 90 90 90 90 89 90 89 90 90 89 90 89 90 90 90 90 89 90 2.00 -0.74 -0.44 0.71 0.65 -1.26 29.19 54.37 0.99 -5.32 77.76 }
{4664 186528 89 90 89 90 89 89 89 89 90 90 89 90 89 90 89 90 89 89 89 89 90 90 89 90 1.71 -0.61 -0.58 0.65 0.68 -1.43 29.24 53.92 1.01 -5.33 77.83 }
{4668 186684 90 89 89 90 90 90 90 89 90 89 89 89 90 89 89 90 90 90 90 89 90 89 89 89 1.81 -0.47 -0.70 0.72 0.57 -1.26 29.42 53.87 1.03 -5.32 77.89 }
{4672 186839 90 89 89 90 90 90 90 89 90 89 89 89 90 89 89 90 90 90 90 89 90 89 89 89 1.88 -0.62 -0.96 0.70 0.56 -1.29 29.24 54.37 1.06 -5.33 78.00 }
{4676 186994 90 89 89 90 90 90 90 89 90 89 89 89 90 89 89 90 90 90 90 89 90 89 89 89 1.85 -0.62 -0.38 0.76 0.63 -1.37 29.33 53.72 1.06 -5.38 78.10 }
{4680 187152 90 90 89 90 90 90 89 89 89 90 90 90 90 90 89 90 90 90 89 89 89 90 90 90 1.88 -0.45 -0.61 0.72 0.57 -1.36 29.28 53.87 1.08 -5.38 78.20 }
{4684 187307 90 90 89 90 90 90 89 89 89 90 90 90 90 90 89 90 90 90 89 89 89 90 90 90 1.68 -0.68 -1.04 0.72 0.60 -1.38 29.33 54.12 1.08 -5.38 78.26 }
{4688 187462 90 90 89 90 90 90 89 89 89 90 90 90 90 90 89 90 90 90 89 89 89 90 90 90 2.03 -0.70 -0.46 0.73 0.62 -1.36 29.28 53.87 1.06 -5.38 78.34 }
{4692 187620 90 89 89 90 90 89 89 89 89 89 90 90 90 89 89 90 90 89 89 89 89 89 90 90 1.29 -0.35 -0.79 0.74 0.59 -1.44 29.33 54.03 1.05 -5.37 78.42 }
{4696 187774 90 89 89 90 90 89 89 89 89 89 90 90 90 89 89 90 90 89 89 89 89 89 90 90 1.91 -0.83 -0.81 0.75 0.51 -1.36 29.24 55.06 1.07 -5.35 78.48 }
{4700 187932 90 90 89 89 89 90 89 89 90 90 90 89 90 90 89 89 89 90 89 89 90 90 90 89 1.85 -0.73 -0.64 0.82 0.56 -1.34 29.33 54.39 1.06 -5.33 78.57 }
{4704 188087 90 90 89 89 89 90 89 89 90 90 90 89 90 90 89 89 89 90 89 89 90 90 90 89 1.93 -0.53 -0.59 0.74 0.58 -1.40 29.38 54.36 1.06 -5.33 78.69 }
{4708 188244 89 89 90 90 90 90 89 89 89 90 89 90 89 89 90 90 90 90 89 89 89 90 89 90 2.03 -0.53 -0.24 0.73 0.58 -1.38 29.38 54.37 1.05 -5.34 78.79 }
{4712 188399 89 89 90 90 90 90 89 89 89 90 89 90 89 89 90 90 90 90 89 89 89 90 89 90 1.78 -0.77 -0.59 0.68 0.61 -1.38 29.24 53.85 1.03 -5.32 78.82 }
{4716 188555 89 89 90 90 90 90 89 89 89 90 89 90 90 89 89 90 90 90 89 90 89 90 89 89 1.99 -0.50 -0.66 0.76 0.59 -1.37 29.28 55.06 1.03 -5.34 78.89 }
{4720 188710 90 89 89 90 90 90 89 90 89 90 89 89 90 89 89 90 90 90 89 90 89 90 89 89 1.94 -0.50 -0.52 0.68 0.64 -1.34 29.28 54.37 1.04 -5.34 79.01 }
{4724 188867 90 89 89 90 90 90 89 90 89 90 89 89 89 89 89 89 90 90 89 90 89 89 90 90 1.96 -0.56 -0.46 0.74 0.60 -1.26 29.33 54.36 1.02 -5.34 79.10 }
{4728 189023 89 89 89 89 90 90 89 90 89 89 90 90 89 89 89 89 90 90 89 90 89 89 90 90 1.91 -0.35 -0.52 0.60 0.69 -1.40 29.24 53.40 1.02 -5.36 79.18 }
{4732 189178 89 89 89 89 90 90 89 90 89 89 90 90 89 89 89 89 90 90 89 90 89 89 90 90 1.96 -0.57 -0.76 0.76 0.60 -1.34 29.33 54.37 1.02 -5.36 79.24 }
{4736 189336 90 89 90 89 90 90 89 90 90 90 90 89 90 89 90 89 90 90 89 90 90 90 90 89 1.85 -0.70 -0.37 0.75 0.56 -1.42 29.28 55.06 1.02 -5.34 79.34 }
{4740 189491 90 89 90 89 90 90 89 90 90 90 90 89 90 89 90 89 90 90 89 90 90 90 90 89 1.99 -0.59 -0.44 0.69 0.64 -1.38 29.38 53.92 1.01 -5.33 79.41 }
{4744 189646 90 89 90 89 90 90 89 90 90 90 90 89 90 89 90 89 90 90 89 90 90 90 90 89 1.71 -0.70 -0.67 0.66 0.71 -1.48 29.33 54.37 0.97 -5.36 79.45 }
{4748 189804 89 89 89 90 89 90 90 89 90 89 90 89 89 89 89 90 89 90 90 89 90 89 90 89 1.93 -0.36 -0.69 0.74 0.52 -1.33 29.28 53.92 0.99 -5.36 79.54 }
{4752 189960 90 89 90 89 90 90 90 89 90 90 90 89 90 89 90 89 90 90 90 89 90 90 90 89 1.85 -0.85 -0.61 0.75 0.56 -1.37 29.33 53.90 0.97 -5.38 79.65 }
{4756 190116 89 90 89 90 90 89 89 89 90 90 90 90 89 90 89 90 90 89 89 89 90 90 90 90 1.93 -0.61 -0.50 0.77 0.63 -1.40 29.24 54.18 0.98 -5.39 79.71 }
{4760 190271 89 90 89 90 90 89 89 89 90 90 90 90 89 90 89 90 90 89 89 89 90 90 90 90 1.88 -0.47 -0.88 0.76 0.57 -1.28 29.33 53.89 0.97 -5.42 79.76 }
{4764 190428 90 90 90 90 90 90 90 89 89 90 90 90 90 90 90 90 90 90 90 89 89 90 90 90 1.84 -0.64 0.43 0.71 0.67 -1.37 29.33 54.37 0.98 -5.45 79.90 }
{4768 190581 90 90 90 90 90 90 90 89 89 90 90 90 90 90 90 90 90 90 90 89 89 90 90 90 2.40 -0.68 -0.11 0.75 0.54 -1.34 29.38 53.78 1.02 -5.43 80.08 }
{4772 190738 90 90 90 90 90 90 90 89 89 90 90 90 90 90 90 90 90 90 90 89 89 90 90 90 1.71 -0.64 -0.46 0.73 0.61 -1.42 29.19 54.01 1.04 -5.44 80.16 }
{4776 190896 89 89 89 89 90 90 90 90 90 89 89 89 89 89 89 89 90 90 90 90 90 89 89 89 1.82 -0.70 -0.84 0.74 0.64 -1.27 29.33 54.56 1.04 -5.42 80.23 }
{4780 191051 90 89 90 89 90 90 89 90 89 89 89 89 90 89 90 89 90 90 89 90 89 89 89 89 1.76 -0.71 -1.14 0.79 0.57 -1.39 29.33 53.92 1.03 -5.42 80.33 }
{4784 191206 90 89 90 89 90 90 89 90 89 89 89 89 90 89 90 89 90 90 89 90 89 89 89 89 1.62 -0.59 -0.52 0.73 0.58 -1.29 29.33 54.37 1.03 -5.39 80.42 }
{4788 191363 90 89 90 90 90 90 90 89 90 90 89 89 90 89 90 90 90 90 90 89 90 90 89 89 1.68 -0.67 -0.69 0.80 0.54 -1.44 29.28 54.37 1.01 -5.39 80.49 }
{4792 191517 90 89 90 90 90 90 90 89 90 90 89 89 90 89 90 90 90 90 90 89 90 90 89 89 1.35 -0.59 -0.99 0.72 0.64 -1.34 29.38 54.03 1.02 -5.39 80.60 }
{4796 191674 90 89 90 90 90 90 90 89 90 90 89 89 90 89 90 90 90 90 90 89 90 90 89 89 1.82 -0.47 -0.95 0.72 0.60 -1.34 29.28 54.37 1.02 -5.41 80.76 }
{4800 191831 89 90 89 90 90 90 90 89 90 90 90 90 89 90 89 90 90 90 90 89 90 90 90 90 1.73 -0.68 -0.61 0.78 0.54 -1.38 29.24 53.87 1.03 -5.41 80.87 }
{4804 191985 89 90 89 90 90 90 90 89 90 90 90 90 89 90 89 90 90 90 90 89 90 90 90 90 1.90 -0.80 -0.81 0.76 0.64 -1.32 29.24 54.36 1.02 -5.40 80.94 }
{4808 192143 90 89 90 89 90 90 90 89 90 89 90 89 90 89 90 89 90 90 90 89 90 89 90 89 1.97 -0.70 -0.49 0.72 0.65 -1.31 29.33 54.27 1.04 -5.41 81.03 }
{4812 192300 89 89 89 89 90 89 89 90 89 89 89 90 89 89 89 89 90 89 89 90 89 89 89 90 1.97 -0.85 -0.53 0.73 0.63 -1.36 29.33 53.90 1.06 -5.41 81.18 }
{4816 192453 89 89 89 89 90 89 89 90 89 89 89 90 89 89 89 89 90 89 89 90 89 89 89 90 1.76 -0.54 -0.34 0.74 0.62 -1.31 29.28 54.37 1.05 -5.43 81.27 }
{4820 192611 89 90 90 90 89 89 90 89 89 90 89 90 89 90 90 90 89 89 90 89 89 90 89 90 1.85 -0.61 -0.78 0.69 0.62 -1.31 29.24 54.37 1.04 -5.43 81.33 }
{4824 192765 89 90 90 90 89 89 90 89 89 90 89 90 89 90 90 90 89 89 90 89 89 90 89 90 1.45 -0.48 -1.24 0.71 0.62 -1.46 29.28 54.37 1.01 -5.42 81.40 }
{4828 192923 89 90 90 89 89 90 89 90 90 89 90 90 89 90 90 89 89 90 89 90 90 89 90 90 1.93 -0.88 -0.14 0.69 0.61 -1.34 29.24 53.92 1.02 -5.40 81.54 }
{4832 193078 89 90 90 89 89 90 89 90 90 89 90 90 89 90 90 89 89 90 89 90 90 89 90 90 1.91 -0.57 -0.52 0.72 0.62 -1.45 29.38 55.04 1.02 -5.42 81.62 }
{4836 193235 89 90 89 89 90 89 90 89 89 89 89 89 89 90 89 89 90 89 90 89 89 89 89 89 1.78 -0.82 -0.72 0.77 0.56 -1.41 29.33 54.54 1.00 -5.45 81.66 }
{4840 193390 89 90 89 89 90 89 90 89 89 89 89 89 89 90 89 89 90 89 90 89 89 89 89 89 1.85 -0.62 -0.78 0.78 0.59 -1.41 29.33 54.37 1.01 -5.44 81.76 }
{4844 193546 89 90 89 89 90 89 90 89 89 89 89 89 89 90 89 89 90 89 90 89 89 89 89 89 1.79 -0.74 -0.53 0.67 0.56 -1.41 29.28 54.21 1.01 -5.42 81.89 }
{4848 193703 90 90 89 89 90 90 89 90 90 89 90 90 90 90 89 89 90 90 89 90 90 89 90 90 1.81 -0.61 -0.37 0.73 0.57 -1.38 29.24 54.36 1.02 -5.41 81.99 }
{4852 193857 90 90 89 89 90 90 89 90 90 89 90 90 90 90 89 89 90 90 89 90 90 89 90 90 1.84 -0.48 -0.81 0.79 0.56 -1.30 29.33 55.04 1.03 -5.41 82.04 }
{4856 194015 90 90 90 90 90 90 90 90 89 89 90 90 90 90 90 90 90 90 90 90 89 89 90 90 1.91 -0.65 -0.93 0.73 0.58 -1.41 29.28 54.07 1.04 -5.40 82.16 }
{4860 194171 90 90 90 90 89 89 90 89 90 90 90 89 90 90 90 90 89 89 90 89 90 90 90 89 2.03 -0.45 0.05 0.76 0.56 -1.42 29.33 53.87 1.04 -5.38 82.28 }
{4864 194324 90 90 90 90 89 89 90 89 90 90 90 89 90 90 90 90 89 89 90 89 90 90 90 89 1.84 -0.44 -0.67 0.69 0.71 -1.49 29.24 53.92 1.05 -5.39 82.34 }
{4868 194482 89 90 89 89 89 89 90 90 90 89 90 89 89 90 89 89 89 89 90 90 90 89 90 89 1.82 -0.64 -0.93 0.80 0.62 -1.36 29.28 53.90 1.06 -5.39 82.44 }
{4872 194636 89 90 89 89 89 89 90 90 90 89 90 89 89 90 89 89 89 89 90 90 90 89 90 89 1.84 -0.65 -0.81 0.77 0.59 -1.42 29.28 54.61 1.07 -5.36 82.56 }
{4876 194792 89 90 89 89 89 89 90 90 90 89 90 89 90 89 89 89 90 90 89 89 90 90 90 90 1.73 -0.70 -0.43 0.70 0.56 -1.39 29.33 54.39 1.06 -5.36 82.69 }
{4880 194949 90 89 89 89 90 90 89 89 90 90 90 90 90 89 89 89 90 90 89 89 90 90 90 90 2.03 -0.96 -0.64 0.67 0.58 -1.42 29.28 53.85 1.05 -5.34 82.77 }
{4884 195104 90 89 89 89 90 90 89 89 90 90 90 90 89 89 89 89 90 90 90 90 89 90 89 89 2.13 -0.90 -0.81 0.76 0.61 -1.39 29.28 54.30 1.06 -5.35 82.83 }
{4888 195261 89 89 89 89 90 90 90 90 89 90 89 89 89 89 89 89 90 90 90 90 89 90 89 89 1.78 -0.73 -0.55 0.76 0.66 -1.34 29.38 53.85 1.06 -5.38 82.97 }
{4892 195418 90 90 90 89 89 90 90 90 89 89 90 90 90 90 90 89 89 90 90 90 89 89 90 90 1.87 -0.54 -0.18 0.71 0.53 -1.32 29.28 54.10 1.04 -5.39 83.08 }
{4896 195572 90 90 90 89 89 90 90 90 89 89 90 90 90 90 90 89 89 90 90 90 89 89 90 90 1.81 -0.64 -0.67 0.80 0.58 -1.38 29.38 54.37 1.03 -5.40 83.15 }
{4900 195729 90 90 90 89 89 90 90 90 89 89 90 90 90 90 90 89 89 90 90 90 89 89 90 90 1.99 -0.51 -1.02 0.76 0.56 -1.34 29.33 54.37 1.02 -5.39 83.22 }
{4904 195886 89 89 90 89 90 90 89 90 90 89 90 89 89 89 90 89 90 90 89 90 90 89 90 89 1.88 -0.65 -0.58 0.80 0.63 -1.30 29.33 54.37 1.00 -5.39 83.34 }
{4908 196040 89 89 90 89 90 90 89 90 90 89 90 89 89 89 90 89 90 90 89 90 90 89 90 89 1.76 -0.54 -0.37 0.77 0.61 -1.43 29.28 53.90 1.00 -5.39 83.45 }
{4912 196197 89 89 90 89 90 90 89 90 90 89 90 89 89 89 90 89 90 90 89 90 90 89 90 89 1.87 -0.76 -0.76 0.74 0.61 -1.38 29.28 54.01 1.01 -5.40 83.49 }
{4916 196355 90 89 89 90 90 90 90 90 89 90 90 90 90 89 89 90 90 90 90 90 89 90 90 90 1.88 -0.53 -0.76 0.67 0.60 -1.32 29.19 54.37 1.00 -5.41 83.57 }
{4920 196508 90 89 89 90 90 90 90 90 89 90 90 90 90 89 89 90 90 90 90 90 89 90 90 90 1.90 -0.44 -0.43 0.72 0.60 -1.40 29.42 53.87 1.02 -5.40 83.69 }
{4924 196666 89 90 89 89 90 90 89 89 90 89 90 90 89 90 89 89 90 90 89 89 90 89 90 90 2.23 -0.54 -0.03 0.85 0.52 -1.27 29.33 54.36 1.05 -5.39 83.77 }
{4928 196820 89 90 89 89 90 90 89 89 90 89 90 90 89 90 89 89 90 90 89 89 90 89 90 90 1.64 -0.74 -1.72 0.70 0.65 -1.29 29.24 54.07 1.03 -5.39 83.77 }
{4932 196976 89 90 89 89 90 90 89 89 90 89 90 90 89 90 89 89 90 90 89 89 90 89 90 90 2.07 -0.70 -0.30 0.74 0.58 -1.42 29.28 54.03 1.05 -5.37 83.87 }
{4936 197134 89 90 89 89 90 89 90 89 89 89 90 90 89 90 89 89 90 89 90 89 89 89 90 90 1.70 -0.70 -0.49 0.70 0.58 -1.31 29.24 53.92 1.07 -5.37 84.02 }
{4940 197288 89 90 89 89 90 89 90 89 89 89 90 90 89 90 89 89 90 89 90 89 89 89 90 90 1.82 -0.25 -0.49 0.80 0.60 -1.38 29.28 53.42 1.07 -5.38 84.10 }
{4944 197446 90 89 89 89 89 90 89 89 90 89 90 90 90 89 89 89 89 90 89 89 90 89 90 90 1.93 -0.80 -0.64 0.74 0.56 -1.38 29.28 54.37 1.07 -5.37 84.17 }
{4948 197602 90 90 90 90 89 90 90 89 89 89 90 90 90 90 90 90 89 90 90 89 89 89 90 90 1.79 -0.56 -0.84 0.79 0.60 -1.37 29.28 54.36 1.05 -5.36 84.28 }
{4952 197756 90 90 90 90 89 90 90 89 89 89 90 90 90 90 90 90 89 90 90 89 89 89 90 90 2.03 -0.67 -0.37 0.76 0.60 -1.34 29.38 54.01 1.06 -5.33 84.42 }
{4956 197912 90 90 90 90 89 90 90 89 89 89 90 90 90 90 90 90 89 90 90 89 89 89 90 90 1.79 -0.71 -0.40 0.72 0.61 -1.37 29.42 53.42 1.06 -5.30 84.50 }
{4960 198070 89 89 89 90 89 89 90 90 89 90 90 90 89 89 89 90 89 89 90 90 89 90 90 90 1.76 -0.54 -0.96 0.77 0.56 -1.52 29.28 53.72 1.06 -5.32 84.55 }
{4964 198224 89 89 89 90 89 89 90 90 89 90 90 90 89 89 89 90 89 89 90 90 89 90 90 90 1.87 -0.64 -0.63 0.76 0.58 -1.40 29.33 54.36 1.06 -5.32 84.66 }
{4968 198382 89 90 90 90 89 90 89 90 90 90 90 89 89 90 90 90 89 90 89 90 90 90 90 89 1.82 -0.70 -0.49 0.78 0.61 -1.33 29.24 54.36 1.07 -5.31 84.79 }
{4972 198537 89 90 90 90 89 90 89 90 90 90 90 89 89 90 90 90 89 90 89 90 90 90 90 89 1.90 -0.74 -0.56 0.73 0.54 -1.39 29.28 54.52 1.05 -5.32 84.86 }
{4976 198692 89 90 90 90 89 90 89 90 90 90 90 89 89 90 90 90 89 90 89 90 90 90 90 89 1.81 -0.59 -0.96 0.75 0.61 -1.44 29.42 53.85 1.05 -5.31 84.94 }
{4980 198850 90 89 89 89 89 89 90 90 89 89 89 90 90 89 89 89 89 89 90 90 89 89 89 90 1.94 -0.73 -0.70 0.78 0.57 -1.38 29.38 53.32 1.07 -5.32 85.07 }
{4984 199005 90 89 89 89 89 89 90 90 89 89 89 90 90 89 89 89 89 89 90 90 89 89 89 90 1.81 -0.51 -0.26 0.67 0.60 -1.43 29.28 54.36 1.05 -5.32 85.16 }
{4988 199160 90 89 89 89 89 89 90 90 89 89 89 90 90 89 89 89 89 89 90 90 89 89 89 90 1.73 -0.68 -0.76 0.74 0.61 -1.36 29.28 54.52 1.06 -5.34 85.23 }
{4992 199318 90 90 89 90 90 89 89 90 89 89 90 90 90 90 89 90 90 89 89 90 89 89 90 90 1.85 -0.68 -0.58 0.79 0.61 -1.37 29.24 55.06 1.04 -5.32 85.31 }
{4996 199473 90 90 89 90 90 89 89 90 89 89 90 90 90 90 89 90 90 89 89 90 89 89 90 90 1.84 -0.54 -0.44 0.71 0.60 -1.37 29.28 53.87 1.02 -5.33 85.43 }
{5000 199628 90 90 89 90 90 89 89 90 89 89 90 90 90 90 89 90 90 89 89 90 89 89 90 90 1.81 -0.44 -0.46 0.74 0.60 -1.47 29.24 54.36 1.03 -5.33 85.52 }
